url,stamp,table
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2017/visa-bulletin-for-august-2017.html,2017-08-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>01JAN12</td>
<td>C</td>
<td>01JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>01APR15 </td>
<td>22APR13</td>
<td>01APR15</td>
<td>22JUL08</td>
<td>01APR15</td>
<td>01APR15</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01JAN12</td>
<td>C</td>
<td>15JUL06 </td>
<td>C </td>
<td>01JUN15</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JAN04</td>
<td>C </td>
<td>15JUL06</td>
<td>C </td>
<td>01JUN15</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15SEP15 </td>
<td>15SEP15</td>
<td>15SEP15 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15SEP15</td>
<td>15SEP15 </td>
<td>15SEP15</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>15JUN14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15JUN14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2017/visa-bulletin-for-august-2017.html,2017-08-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01OCT13</td>
<td>01FEB09 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01SEP15</td>
<td>01JAN07</td>
<td>C</td>
<td>01JAN16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN08</td>
<td>01JAN07</td>
<td>C</td>
<td>01JAN16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01SEP14</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01SEP14</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2017/visa-bulletin-for-september-2017.html,2017-09-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>01JAN12</td>
<td>C</td>
<td>01JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>01JAN16 </td>
<td>15MAY13</td>
<td>01JAN16</td>
<td>22AUG08</td>
<td>01JAN16</td>
<td>01JAN16</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01JAN12</td>
<td>C</td>
<td>15OCT06 </td>
<td>C </td>
<td>01NOV15</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JAN04</td>
<td>C </td>
<td>15OCT06</td>
<td>C </td>
<td>01NOV15</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>22OCT15 </td>
<td>22OCT15</td>
<td>22OCT15 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>22OCT15</td>
<td>22OCT15 </td>
<td>22OCT15</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>15JUN14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15JUN14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2017/visa-bulletin-for-september-2017.html,2017-09-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01OCT13</td>
<td>01FEB09 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01SEP15</td>
<td>01JAN07</td>
<td>C</td>
<td>01JAN16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN08</td>
<td>01JAN07</td>
<td>C</td>
<td>01JAN16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01SEP14</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01SEP14</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-october-2017.html,2017-10-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%""> width=""100%""&gt;
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C </td>
<td>22MAY13</td>
<td>C</td>
<td>15SEP08</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01JAN14</td>
<td>C</td>
<td>15OCT06 </td>
<td>C </td>
<td>01DEC15</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JAN06</td>
<td>C </td>
<td>15OCT06</td>
<td>C </td>
<td>01DEC15</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01NOV15 </td>
<td>C</td>
<td>01MAR16 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>01NOV15</td>
<td>C</td>
<td>01MAR16</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>22JUN14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>22JUN14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-october-2017.html,2017-10-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15NOV13</td>
<td>C</td>
<td>08FEB09 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01SEP15</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN08</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-november-2017.html,2017-11-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C </td>
<td>15JUN13</td>
<td>C</td>
<td>08OCT08</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01FEB14</td>
<td>C</td>
<td>15OCT06 </td>
<td>C </td>
<td>15JAN16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01APR06</td>
<td>C </td>
<td>15OCT06</td>
<td>C </td>
<td>15JAN16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01NOV15 </td>
<td>C</td>
<td>01APR16 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>01NOV15</td>
<td>C</td>
<td>01APR16</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-november-2017.html,2017-11-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15NOV13</td>
<td>C</td>
<td>08FEB09 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01SEP15</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN08</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-december-2017.html,2017-12-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C </td>
<td>01JUL13</td>
<td>C</td>
<td>01NOV08</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>08MAR14</td>
<td>C</td>
<td>15OCT06 </td>
<td>C </td>
<td>15JAN16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUL06</td>
<td>C </td>
<td>15OCT06</td>
<td>C </td>
<td>15JAN16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>08NOV15 </td>
<td>C</td>
<td>22APR16 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>08NOV15</td>
<td>C</td>
<td>22APR16</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>15JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-december-2017.html,2017-12-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15NOV13</td>
<td>C</td>
<td>08FEB09 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01SEP15</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN08</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-january-2018.html,2018-01-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C </td>
<td>08AUG13</td>
<td>C</td>
<td>22NOV08</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>15APR14</td>
<td>C</td>
<td>01NOV06 </td>
<td>C </td>
<td>15FEB16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>22DEC06</td>
<td>C </td>
<td>01NOV06</td>
<td>C </td>
<td>15FEB16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01DEC15 </td>
<td>C</td>
<td>01JUN16 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>22JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-january-2018.html,2018-01-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15NOV13</td>
<td>C</td>
<td>08FEB09 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01SEP15</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN08</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01OCT14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-february-2018.html,2018-02-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C </td>
<td>01OCT13</td>
<td>C</td>
<td>08DEC08</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>15SEP14</td>
<td>C</td>
<td>01DEC06 </td>
<td>C </td>
<td>01MAR16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01FEB07</td>
<td>C </td>
<td>01DEC06</td>
<td>C </td>
<td>01MAR16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01DEC15 </td>
<td>C</td>
<td>22JUN16 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>22JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-february-2018.html,2018-02-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15NOV14</td>
<td>C</td>
<td>08FEB09 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01JAN16</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN08</td>
<td>C</td>
<td>01JAN08</td>
<td>C</td>
<td>01AUG16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15APR16</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>01SEP14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>01SEP14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2018/visa-bulletin-for-march-2018.html,2018-03-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C </td>
<td>08DEC13</td>
<td>C</td>
<td>15DEC08</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>15NOV14</td>
<td>C</td>
<td>01JAN07 </td>
<td>C </td>
<td>01MAY16</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01MAR07</td>
<td>C </td>
<td>01JAN07</td>
<td>C </td>
<td>01MAY16</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01DEC15 </td>
<td>C</td>
<td>01JUL16 </td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>01DEC15</td>
<td>C</td>
<td>01JUL16</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>22JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>22JUL14</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
